Time(s),Sensor(g),Hammer(N)
9.126919020274228966e-01,3.761737011999999880e-01,9.389168001363636051e+00
9.127309660533614588e-01,3.888642387999999839e-01,9.371966862272726573e+00
9.127700300793000210e-01,3.634831635999999921e-01,9.363643730454544567e+00
9.128090941052384721e-01,3.575039679999999498e-01,9.371134549090907484e+00
9.128481581311770343e-01,3.601885047999999756e-01,9.433003162272726172e+00
9.128872221571154855e-01,3.876439947999999469e-01,9.456862806818181255e+00
9.129262861830540476e-01,3.975279711999999965e-01,9.470179817727270688e+00
9.129653502089924988e-01,3.634831635999999921e-01,9.447429924090908315e+00
9.130044142349310610e-01,3.740992863999999529e-01,9.449926863636362029e+00
9.130434782608695121e-01,3.876439947999999469e-01,9.427176969999999656e+00
9.130825422868080743e-01,4.022869227999999464e-01,9.440216543181817244e+00
9.131216063127466365e-01,3.859356531999999507e-01,9.518176544545452700e+00
9.131606703386850876e-01,3.845933847999999933e-01,9.522892985909090058e+00
9.131997343646236498e-01,3.897184095999999820e-01,9.471844444090907089e+00
9.132387983905621009e-01,3.850814823999999525e-01,9.417189211818181249e+00
9.132778624165006631e-01,4.157096067999999645e-01,9.306491558636363237e+00
9.133169264424391143e-01,4.033851423999999519e-01,9.239074190909089879e+00
9.133559904683776765e-01,3.920368731999999690e-01,9.350881594999998825e+00
9.133950544943161276e-01,3.997244103999999520e-01,9.323415259999999094e+00
9.134341185202546898e-01,4.199804607999999551e-01,9.187470773636363219e+00
9.134731825461932520e-01,3.935011659999999578e-01,9.219653549999998532e+00
9.135122465721317031e-01,4.273019247999999548e-01,9.200510346818180807e+00
9.135513105980702653e-01,4.220548755999999901e-01,9.198568282727270784e+00
9.135903746240087164e-01,4.191262899999999569e-01,9.215769421818180263e+00
9.136294386499472786e-01,4.180280703999999514e-01,9.094251697272726531e+00
9.136685026758857298e-01,4.346233887999999546e-01,9.074553618636363339e+00
9.137075667018242919e-01,4.169298507999999459e-01,8.862313757272726633e+00
9.137466307277627431e-01,4.182721191999999588e-01,8.805716460909088994e+00
9.137856947537013053e-01,4.218108267999999828e-01,8.693909056818180048e+00
9.138247587796398674e-01,4.279120467999999455e-01,8.683366423181817950e+00
9.138638228055783186e-01,4.260816807999999734e-01,8.833737671363635968e+00
9.139028868315168808e-01,4.292543151999999584e-01,8.865088134545453968e+00
9.139419508574553319e-01,4.301084859999999566e-01,8.896438597727271969e+00
9.139810148833938941e-01,4.471919019999999745e-01,8.959416961818179814e+00
9.140200789093323452e-01,4.541472927999999909e-01,9.023227639090908525e+00
9.140591429352709074e-01,4.484121459999999559e-01,9.065953049090907712e+00
9.140982069612094696e-01,4.503645363999999596e-01,9.013239880909090118e+00
9.141372709871479207e-01,4.370638767999999730e-01,8.906426355909090375e+00
9.141763350130864829e-01,4.562217075999999705e-01,8.935279879545452886e+00
9.142153990390249341e-01,4.425549747999999450e-01,8.971346784090908244e+00
9.142544630649634962e-01,4.614687567999999906e-01,8.966907780454544508e+00
9.142935270909019474e-01,4.581740979999999741e-01,8.992709489090907837e+00
9.143325911168405096e-01,4.595163663999999870e-01,9.088702942727271861e+00
9.143716551427789607e-01,4.656175864000000053e-01,9.095638885909089311e+00
9.144107191687175229e-01,4.692783183999999497e-01,9.037099525454545201e+00
9.144497831946560851e-01,4.618348299999999740e-01,9.021840450454543969e+00
9.144888472205945362e-01,4.683021231999999201e-01,8.941106071818181178e+00
9.145279112465330984e-01,4.658616351999999572e-01,8.906148918181816754e+00
9.145669752724715496e-01,4.704985623999999311e-01,8.939441445454544777e+00
9.146060392984101117e-01,4.692783183999999497e-01,8.915859238636363315e+00
9.146451033243485629e-01,4.769658555999999883e-01,8.689192615454544466e+00
9.146841673502871251e-01,4.831890999999999825e-01,8.697793184999998317e+00
9.147232313762255762e-01,4.879480515999999324e-01,8.769094680909089945e+00
9.147622954021641384e-01,4.950254667999999802e-01,8.774643435454544615e+00
9.148013594281027006e-01,4.776980019999999549e-01,8.715271761818181417e+00
9.148404234540411517e-01,4.637872203999999776e-01,8.744957598636363016e+00
9.148794874799797139e-01,4.859956611999999843e-01,8.804051834545452593e+00
9.149185515059181650e-01,4.874599539999999176e-01,8.846499806818179934e+00
9.149576155318567272e-01,4.783081239999999457e-01,8.894773971363635567e+00
9.149966795577951784e-01,5.039332480000000558e-01,8.904484291818180353e+00
9.150357435837337405e-01,5.014927599999999819e-01,8.911420234999999579e+00
9.150748076096721917e-01,5.077160043999999761e-01,8.852325999090908226e+00
9.151138716356107539e-01,5.189422491999999831e-01,8.901709914545453017e+00
9.151529356615493160e-01,5.118648340000000463e-01,8.919743366818181585e+00
9.151919996874877672e-01,5.125969804000000130e-01,9.028776393636363196e+00
9.152310637134263294e-01,5.141832976000000333e-01,9.023227639090908525e+00
9.152701277393647805e-01,5.122309071999999741e-01,8.966630342727270886e+00
9.153091917653033427e-01,5.133291267999999796e-01,9.001864934090907155e+00
9.153482557912417938e-01,5.180880784000000405e-01,8.992154613636362370e+00
9.153873198171803560e-01,5.107666144000000408e-01,8.961913901363635304e+00
9.154263838431189182e-01,5.136952000000000185e-01,8.872024077727271418e+00
9.154654478690573693e-01,5.086921996000000057e-01,8.789347634999998604e+00
9.155045118949959315e-01,5.084481508000000538e-01,8.779359876818180197e+00
9.155435759209343827e-01,5.188202248000000072e-01,8.765487990454543521e+00
9.155826399468729448e-01,5.166237855999999962e-01,8.792399449999999561e+00
9.156217039728113960e-01,5.055195652000000761e-01,8.775198310909090083e+00
9.156607679987499582e-01,5.178440295999999776e-01,8.733582651818180054e+00
9.156998320246884093e-01,5.233351276000000052e-01,8.697238309545452850e+00
9.157388960506269715e-01,5.389542508000000343e-01,8.748286851363635819e+00
9.157779600765655337e-01,5.503025200000000172e-01,8.682534109999998861e+00
9.158170241025039848e-01,5.712907167999999869e-01,8.786018382272725802e+00
9.158560881284425470e-01,5.827610104000000568e-01,8.809600589090907263e+00
9.158951521543809982e-01,5.617728135999999761e-01,8.846222369090908089e+00
9.159342161803195603e-01,5.583561303999999836e-01,8.914472049999998760e+00
9.159732802062580115e-01,5.395643728000000250e-01,8.885618526363634473e+00
9.160123442321965737e-01,5.162577124000000683e-01,8.862868632727272100e+00
9.160514082581350248e-01,5.012487112000000300e-01,8.817923720909089269e+00
9.160904722840735870e-01,5.201624932000000756e-01,8.853158312272725539e+00
9.161295363100121492e-01,5.479840564000000303e-01,8.865643009999999435e+00
9.161686003359506003e-01,5.545733740000000633e-01,8.719433327727271532e+00
9.162076643618891625e-01,5.643353260000000260e-01,8.594586350454544998e+00
9.162467283878276136e-01,5.678740335999999944e-01,8.635647134090907784e+00
9.162857924137661758e-01,5.625049600000000538e-01,8.708058380909090346e+00
9.163248564397046270e-01,5.545733740000000633e-01,8.795451264999998742e+00
9.163639204656431891e-01,5.482281051999999821e-01,8.771869058181817280e+00
9.164029844915817513e-01,5.404185435999999676e-01,8.849274184090907269e+00
9.164420485175202025e-01,5.389542508000000343e-01,8.884786213181817160e+00
9.164811125434587646e-01,5.348054212000000751e-01,8.946654826363635848e+00
9.165201765693972158e-01,5.523769348000000523e-01,8.953868207272726920e+00
9.165592405953357780e-01,5.633591307999999964e-01,9.002974684999998090e+00
9.165983046212742291e-01,5.551834960000000541e-01,8.945822513181816760e+00
9.166373686472127913e-01,5.751954975999999942e-01,8.911420234999999579e+00
9.166764326731512424e-01,5.891062792000000270e-01,8.924737245909089012e+00
9.167154966990898046e-01,5.581120816000000318e-01,8.905594042727271287e+00
9.167545607250283668e-01,5.623829355999999668e-01,8.845667493636362622e+00
9.167936247509668179e-01,6.097284028000000689e-01,8.876740519090908776e+00
9.168326887769053801e-01,5.782461076000000588e-01,8.751893541818180466e+00
9.168717528028438313e-01,5.704365460000000443e-01,8.811542653181817286e+00
9.169108168287823935e-01,6.060676708000000135e-01,8.886728277272725407e+00
9.169498808547208446e-01,6.009426460000000247e-01,8.856765002727271963e+00
9.169889448806594068e-01,6.282761115999999646e-01,9.049029347727271855e+00
9.170280089065978579e-01,6.057015975999999746e-01,8.987715609999998634e+00
9.170670729325364201e-01,5.932551087999999861e-01,8.906981231363635843e+00
9.171061369584749823e-01,6.041152804000000653e-01,8.887838028181816341e+00
9.171452009844134334e-01,6.008206216000000488e-01,8.911975110454545046e+00
9.171842650103519956e-01,5.986241824000000378e-01,8.829021229999998610e+00
9.172233290362904468e-01,5.727550096000000313e-01,8.863146070454543946e+00
9.172623930622290089e-01,5.688502288000000240e-01,8.915026925454544227e+00
9.173014570881674601e-01,5.753175219999999701e-01,8.951093829999999585e+00
9.173405211141060223e-01,5.849574496000000678e-01,8.959694399545453436e+00
9.173795851400444734e-01,5.728770340000000072e-01,8.897270910909089281e+00
9.174186491659830356e-01,5.576239840000000170e-01,8.692521868181817268e+00
9.174577131919215978e-01,5.443233243999999749e-01,8.762158737727272495e+00
9.174967772178600489e-01,5.625049600000000538e-01,8.620942934545453795e+00
9.175358412437986111e-01,5.966717919999999786e-01,8.517181224545453233e+00
9.175749052697370622e-01,5.794663516000000403e-01,8.559351759090908729e+00
9.176139692956756244e-01,5.900824744000000566e-01,8.558796883636363262e+00
9.176530333216140756e-01,6.017968167999999674e-01,8.602632044545453383e+00
9.176920973475526377e-01,6.082641100000000245e-01,8.600689980454545136e+00
9.177311613734911999e-01,6.707406028000000298e-01,8.569616954999998981e+00
9.177702253994296511e-01,6.185141596000000019e-01,8.583211403636362036e+00
9.178092894253682132e-01,6.352315024000000365e-01,8.431452966818181238e+00
9.178483534513066644e-01,6.136331835999999651e-01,8.328246132272726143e+00
9.178874174772452266e-01,6.614667483999999709e-01,8.279971967727270510e+00
9.179264815031836777e-01,6.736691884000000075e-01,8.241685561363635060e+00
9.179655455291222399e-01,6.070438660000000430e-01,8.340175954545454573e+00
9.180046095550606911e-01,6.430410640000000511e-01,8.323252253181816940e+00
9.180436735809992532e-01,5.843473275999999661e-01,8.183701076363636417e+00
9.180827376069378154e-01,6.451154787999999751e-01,8.100747195909089982e+00
9.181218016328762666e-01,6.296183800000000330e-01,8.016406126818180766e+00
9.181608656588148287e-01,5.740972779999999887e-01,7.981448973181817230e+00
9.181999296847532799e-01,6.059456464000000375e-01,8.264712892727271054e+00
9.182389937106918421e-01,5.791002784000000014e-01,8.227536237272726538e+00
9.182780577366302932e-01,6.429190395999999641e-01,8.111289829545453856e+00
9.183171217625688554e-01,6.202225011999999982e-01,8.127658655454544245e+00
9.183561857885073065e-01,5.996003776000000673e-01,8.025839009545453706e+00
9.183952498144458687e-01,6.358416244000000273e-01,8.014186624999998898e+00
9.184343138403844309e-01,6.336451852000000162e-01,7.984778225909090033e+00
9.184733778663228820e-01,6.833091159999999942e-01,7.915418794090908428e+00
9.185124418922614442e-01,6.154635496000000483e-01,7.914586480909090227e+00
9.185515059181998954e-01,6.180260619999999872e-01,7.960086268181817637e+00
9.185905699441384575e-01,6.281540871999999887e-01,7.733974520454544255e+00
9.186296339700769087e-01,6.451154787999999751e-01,7.717883132272726598e+00
9.186686979960154709e-01,6.631750899999999671e-01,7.699017366818180719e+00
9.187077620219539220e-01,6.225409647999999851e-01,7.628270746363635446e+00
9.187468260478924842e-01,6.177820132000000353e-01,7.670718718636362787e+00
9.187858900738310464e-01,6.124129395999999836e-01,7.605798290454544919e+00
9.188249540997694975e-01,6.735471640000000315e-01,7.518127968636362901e+00
9.188640181257080597e-01,6.476779912000000250e-01,7.533387043636362357e+00
9.189030821516465108e-01,6.193683304000000556e-01,7.467356864545453554e+00
9.189421461775850730e-01,6.165617692000000538e-01,7.557524125909090174e+00
9.189812102035235242e-01,6.231510867999999759e-01,7.607740354545453165e+00
9.190202742294620863e-01,6.895323603999999884e-01,7.513688964999999165e+00
9.190593382554006485e-01,6.165617692000000538e-01,7.566124695454544913e+00
9.190984022813390997e-01,6.340112584000000551e-01,7.394113304545453680e+00
9.191374663072776618e-01,6.325469656000000107e-01,7.460698359090907950e+00
9.191765303332161130e-01,6.512166987999999934e-01,7.553362559999999171e+00
9.192155943591546752e-01,7.069818495999999897e-01,7.495378074999998752e+00
9.192546583850931263e-01,6.169278423999999816e-01,7.593868468181817377e+00
9.192937224110316885e-01,6.512166987999999934e-01,7.551143058181817302e+00
9.193327864369701397e-01,6.424309420000000603e-01,7.551697933636362770e+00
9.193718504629087018e-01,6.524369427999999749e-01,7.535329107727271492e+00
9.194109144888472640e-01,6.787942131999999962e-01,7.568621634999998626e+00
9.194499785147857152e-01,6.116807932000000170e-01,7.561963129545453910e+00
9.194890425407242773e-01,6.281540871999999887e-01,7.582770959090908036e+00
9.195281065666627285e-01,6.191242815999999927e-01,7.699572242272726186e+00
9.195671705926012907e-01,6.585381627999999932e-01,7.734251958181816988e+00
9.196062346185397418e-01,6.745233592000000611e-01,7.753950036818181069e+00
9.196452986444783040e-01,6.296183800000000330e-01,7.736748897727271590e+00
9.196843626704167551e-01,6.453595276000000380e-01,7.763382919545454008e+00
9.197234266963553173e-01,6.499964548000000120e-01,7.687642419999998644e+00
9.197624907222938795e-01,6.964877512000000603e-01,7.651575515454544174e+00
9.198015547482323306e-01,6.787942131999999962e-01,7.657956583181817045e+00
9.198406187741708928e-01,6.628090168000000393e-01,7.648523700454544105e+00
9.198796828001093440e-01,6.786721888000000202e-01,7.611624482727271435e+00
9.199187468260479061e-01,6.657376024000000170e-01,7.712611815454544661e+00
9.199578108519863573e-01,7.055175568000000563e-01,7.681538789999999395e+00
9.199968748779249195e-01,6.707406028000000298e-01,7.722322135909090335e+00
9.200359389038634816e-01,6.635411632000000060e-01,7.813044272727271533e+00
9.200750029298019328e-01,6.712287004000000445e-01,7.890171960909089677e+00
9.201140669557404950e-01,6.621988948000000486e-01,7.880739078181817625e+00
9.201531309816789461e-01,7.077139960000000674e-01,7.824974094999999075e+00
9.201921950076175083e-01,6.534131380000000044e-01,7.763382919545454008e+00
9.202312590335559594e-01,6.291302824000000182e-01,7.771151175909089659e+00
9.202703230594945216e-01,6.681780903999999799e-01,7.803056514545454014e+00
9.203093870854329728e-01,6.934371411999999957e-01,7.796120571363635676e+00
9.203484511113715349e-01,6.764757496000000092e-01,7.782248684999999000e+00
9.203875151373100971e-01,6.585381627999999932e-01,7.770318862727271458e+00
9.204265791632485483e-01,6.504845524000000268e-01,7.872693384090908353e+00
9.204656431891871105e-01,6.779400424000000536e-01,7.843839860454544066e+00
9.205047072151255616e-01,7.199164359999999929e-01,7.804166265454544060e+00
9.205437712410641238e-01,6.970978732000000511e-01,7.771983489090907860e+00
9.205828352670025749e-01,6.475559668000000491e-01,7.750343346363635533e+00
9.206218992929411371e-01,6.859936528000000200e-01,7.802779076818181281e+00
9.206609633188795883e-01,6.942913120000000493e-01,7.852162992272726072e+00
9.207000273448181504e-01,7.177199967999999819e-01,7.875467761363635688e+00
9.207390913707567126e-01,6.779400424000000536e-01,7.916528544999999362e+00
9.207781553966951638e-01,6.370618684000000087e-01,7.906540786818180955e+00
9.208172194226337259e-01,6.928270192000000050e-01,7.926793740909089614e+00
9.208562834485721771e-01,6.956335804000000067e-01,7.919025484545453963e+00
9.208953474745107393e-01,7.162557040000000486e-01,7.760885979999999407e+00
9.209344115004491904e-01,6.529250403999999897e-01,7.715941068181817464e+00
9.209734755263877526e-01,6.307165996000000385e-01,7.785300499999999069e+00
9.210125395523262037e-01,7.138152159999999746e-01,7.862983063636362679e+00
9.210516035782647659e-01,6.985621659999999844e-01,7.879906764999999425e+00
9.210906676042033281e-01,7.094223376000000636e-01,7.833574664545453814e+00
